experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000068,68,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:07.414Z,2026-07-18T12:27:07.459Z,45.603,0.0,2026-07-18T12:27:07.459Z,2026-07-18T12:27:07.459Z,0.711,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,137,137,0,7,1000,7,FALSE,TRUE,FALSE,"[137,137,0,7,1000,7]","[137,137,0,7,1000,7]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000069,69,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:08.414Z,2026-07-18T12:27:08.448Z,33.521,1.0,2026-07-18T12:27:08.447Z,2026-07-18T12:27:08.448Z,0.745,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,138,138,0,8,1000,8,FALSE,TRUE,FALSE,"[138,138,0,8,1000,8]","[138,138,0,8,1000,8]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000070,70,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:09.415Z,2026-07-18T12:27:09.452Z,37.093,2.0,2026-07-18T12:27:09.450Z,2026-07-18T12:27:09.452Z,1.119,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,138,138,0,8,1000,8,FALSE,TRUE,FALSE,"[138,138,0,8,1000,8]","[138,138,0,8,1000,8]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000071,71,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:10.415Z,2026-07-18T12:27:10.451Z,36.229,1.0,2026-07-18T12:27:10.450Z,2026-07-18T12:27:10.451Z,0.918,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,139,139,0,9,1000,9,FALSE,TRUE,FALSE,"[139,139,0,9,1000,9]","[139,139,0,9,1000,9]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000072,72,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:11.415Z,2026-07-18T12:27:11.457Z,42.056,1.0,2026-07-18T12:27:11.456Z,2026-07-18T12:27:11.457Z,0.741,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,139,139,0,9,1000,9,FALSE,TRUE,FALSE,"[139,139,0,9,1000,9]","[139,139,0,9,1000,9]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000073,73,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:12.415Z,2026-07-18T12:27:12.467Z,51.403,1.0,2026-07-18T12:27:12.466Z,2026-07-18T12:27:12.467Z,0.941,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,140,140,2,10,140,0,FALSE,FALSE,TRUE,"[140,140,2,10,140,0]","[140,140,2,10,140,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000074,74,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:13.416Z,2026-07-18T12:27:13.476Z,60.182,1.0,2026-07-18T12:27:13.475Z,2026-07-18T12:27:13.476Z,0.544,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,140,140,2,10,140,0,FALSE,FALSE,TRUE,"[140,140,2,10,140,0]","[140,140,2,10,140,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000075,75,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:14.416Z,2026-07-18T12:27:14.446Z,30.577,1.0,2026-07-18T12:27:14.445Z,2026-07-18T12:27:14.446Z,1.031,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,140,140,0,10,140,0,FALSE,TRUE,TRUE,"[140,140,0,10,140,0]","[140,140,0,10,140,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000076,76,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:15.416Z,2026-07-18T12:27:15.466Z,49.644,1.0,2026-07-18T12:27:15.465Z,2026-07-18T12:27:15.466Z,1.061,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,141,141,0,1,140,1,FALSE,TRUE,FALSE,"[141,141,0,1,140,1]","[141,141,0,1,140,1]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000077,77,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:16.416Z,2026-07-18T12:27:16.456Z,39.302,1.0,2026-07-18T12:27:16.455Z,2026-07-18T12:27:16.456Z,0.614,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,142,142,0,2,140,2,FALSE,TRUE,FALSE,"[142,142,0,2,140,2]","[142,142,0,2,140,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000078,78,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:17.417Z,2026-07-18T12:27:17.466Z,49.39,1.0,2026-07-18T12:27:17.465Z,2026-07-18T12:27:17.466Z,0.745,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,142,142,0,2,140,2,FALSE,TRUE,FALSE,"[142,142,0,2,140,2]","[142,142,0,2,140,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000079,79,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:18.417Z,2026-07-18T12:27:18.465Z,47.895,1.0,2026-07-18T12:27:18.464Z,2026-07-18T12:27:18.465Z,0.568,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,143,143,0,3,140,3,FALSE,TRUE,FALSE,"[143,143,0,3,140,3]","[143,143,0,3,140,3]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000080,80,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:19.418Z,2026-07-18T12:27:19.475Z,57.77,1.0,2026-07-18T12:27:19.474Z,2026-07-18T12:27:19.475Z,0.991,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,143,143,0,3,140,3,FALSE,TRUE,FALSE,"[143,143,0,3,140,3]","[143,143,0,3,140,3]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000081,81,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:20.418Z,2026-07-18T12:27:20.464Z,46.35,0.0,2026-07-18T12:27:20.464Z,2026-07-18T12:27:20.464Z,0.511,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,144,144,0,4,140,4,FALSE,TRUE,FALSE,"[144,144,0,4,140,4]","[144,144,0,4,140,4]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000082,82,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:21.418Z,2026-07-18T12:27:21.474Z,55.785,1.0,2026-07-18T12:27:21.473Z,2026-07-18T12:27:21.474Z,0.584,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,144,144,0,4,140,4,FALSE,TRUE,FALSE,"[144,144,0,4,140,4]","[144,144,0,4,140,4]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000083,83,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:22.419Z,2026-07-18T12:27:22.467Z,48.666,1.0,2026-07-18T12:27:22.467Z,2026-07-18T12:27:22.467Z,0.677,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,145,145,0,5,140,5,FALSE,TRUE,FALSE,"[145,145,0,5,140,5]","[145,145,0,5,140,5]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000084,84,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:23.419Z,2026-07-18T12:27:23.461Z,41.706,1.0,2026-07-18T12:27:23.460Z,2026-07-18T12:27:23.461Z,0.871,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,145,145,0,5,140,5,FALSE,TRUE,FALSE,"[145,145,0,5,140,5]","[145,145,0,5,140,5]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000085,85,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:24.420Z,2026-07-18T12:27:24.455Z,35.307,1.0,2026-07-18T12:27:24.454Z,2026-07-18T12:27:24.455Z,0.585,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,146,146,0,6,140,6,FALSE,TRUE,FALSE,"[146,146,0,6,140,6]","[146,146,0,6,140,6]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000086,86,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:25.420Z,2026-07-18T12:27:25.448Z,27.819,1.0,2026-07-18T12:27:25.447Z,2026-07-18T12:27:25.448Z,0.882,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,146,146,0,6,140,6,FALSE,TRUE,FALSE,"[146,146,0,6,140,6]","[146,146,0,6,140,6]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000087,87,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:26.421Z,2026-07-18T12:27:26.463Z,42.701,1.0,2026-07-18T12:27:26.463Z,2026-07-18T12:27:26.463Z,0.739,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,147,147,0,7,140,7,FALSE,TRUE,FALSE,"[147,147,0,7,140,7]","[147,147,0,7,140,7]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000088,88,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:27.421Z,2026-07-18T12:27:27.464Z,42.55,1.0,2026-07-18T12:27:27.463Z,2026-07-18T12:27:27.464Z,1.115,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,147,147,0,7,140,7,FALSE,TRUE,FALSE,"[147,147,0,7,140,7]","[147,147,0,7,140,7]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000089,89,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:28.421Z,2026-07-18T12:27:28.447Z,25.162,1.0,2026-07-18T12:27:28.446Z,2026-07-18T12:27:28.447Z,0.611,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,148,148,0,8,140,8,FALSE,TRUE,FALSE,"[148,148,0,8,140,8]","[148,148,0,8,140,8]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000090,90,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:29.422Z,2026-07-18T12:27:29.446Z,24.653,0.0,2026-07-18T12:27:29.446Z,2026-07-18T12:27:29.446Z,0.574,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,148,148,0,8,140,8,FALSE,TRUE,FALSE,"[148,148,0,8,140,8]","[148,148,0,8,140,8]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000091,91,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:30.422Z,2026-07-18T12:27:30.471Z,49.037,1.0,2026-07-18T12:27:30.470Z,2026-07-18T12:27:30.471Z,0.824,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,149,149,0,9,140,9,FALSE,TRUE,FALSE,"[149,149,0,9,140,9]","[149,149,0,9,140,9]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000092,92,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:31.423Z,2026-07-18T12:27:31.472Z,49.161,1.0,2026-07-18T12:27:31.471Z,2026-07-18T12:27:31.472Z,0.544,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,149,149,0,9,140,9,FALSE,TRUE,FALSE,"[149,149,0,9,140,9]","[149,149,0,9,140,9]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000093,93,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:32.423Z,2026-07-18T12:27:32.472Z,48.847,1.0,2026-07-18T12:27:32.471Z,2026-07-18T12:27:32.472Z,0.548,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,150,150,2,10,150,0,FALSE,FALSE,TRUE,"[150,150,2,10,150,0]","[150,150,2,10,150,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000094,94,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:33.423Z,2026-07-18T12:27:33.469Z,46.259,1.0,2026-07-18T12:27:33.468Z,2026-07-18T12:27:33.469Z,1.168,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,150,150,2,10,150,0,FALSE,FALSE,TRUE,"[150,150,2,10,150,0]","[150,150,2,10,150,0]","[false,false,true]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000095,95,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:34.424Z,2026-07-18T12:27:34.472Z,47.738,1.0,2026-07-18T12:27:34.471Z,2026-07-18T12:27:34.472Z,0.604,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,150,150,0,10,150,0,FALSE,TRUE,TRUE,"[150,150,0,10,150,0]","[150,150,0,10,150,0]","[false,true,true]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000096,96,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:35.424Z,2026-07-18T12:27:35.462Z,37.287,1.0,2026-07-18T12:27:35.461Z,2026-07-18T12:27:35.462Z,0.848,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,151,151,0,1,150,1,FALSE,TRUE,FALSE,"[151,151,0,1,150,1]","[151,151,0,1,150,1]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000097,97,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:36.425Z,2026-07-18T12:27:36.471Z,46.669,1.0,2026-07-18T12:27:36.470Z,2026-07-18T12:27:36.471Z,0.916,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,152,152,0,2,150,2,FALSE,TRUE,FALSE,"[152,152,0,2,150,2]","[152,152,0,2,150,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000098,98,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:37.425Z,2026-07-18T12:27:37.473Z,48.522,1.0,2026-07-18T12:27:37.472Z,2026-07-18T12:27:37.473Z,0.767,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,152,152,0,2,150,2,FALSE,TRUE,FALSE,"[152,152,0,2,150,2]","[152,152,0,2,150,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000099,99,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:38.425Z,2026-07-18T12:27:38.461Z,35.499,1.0,2026-07-18T12:27:38.460Z,2026-07-18T12:27:38.461Z,0.738,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,153,153,0,3,150,3,FALSE,TRUE,FALSE,"[153,153,0,3,150,3]","[153,153,0,3,150,3]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000100,100,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:39.425Z,2026-07-18T12:27:39.472Z,46.61,1.0,2026-07-18T12:27:39.471Z,2026-07-18T12:27:39.472Z,0.709,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,153,153,0,3,150,3,FALSE,TRUE,FALSE,"[153,153,0,3,150,3]","[153,153,0,3,150,3]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000101,101,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:40.426Z,2026-07-18T12:27:40.472Z,46.28,1.0,2026-07-18T12:27:40.471Z,2026-07-18T12:27:40.472Z,0.761,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,154,154,0,4,150,4,FALSE,TRUE,FALSE,"[154,154,0,4,150,4]","[154,154,0,4,150,4]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000102,102,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:41.426Z,2026-07-18T12:27:41.479Z,53.5,0.0,2026-07-18T12:27:41.479Z,2026-07-18T12:27:41.479Z,0.522,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,154,154,0,4,150,4,FALSE,TRUE,FALSE,"[154,154,0,4,150,4]","[154,154,0,4,150,4]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000103,103,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:42.427Z,2026-07-18T12:27:42.474Z,47.645,1.0,2026-07-18T12:27:42.473Z,2026-07-18T12:27:42.474Z,0.874,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,155,155,0,5,150,5,FALSE,TRUE,FALSE,"[155,155,0,5,150,5]","[155,155,0,5,150,5]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260718T122600Z-53c3e2f1,collector-20260718T122600Z-53c3e2f1-COL-000104,104,Youma-PC,2026-07-18T12:26:00.210Z,2026-07-18T12:27:43.427Z,2026-07-18T12:27:43.483Z,56.711,0.0,2026-07-18T12:27:43.483Z,2026-07-18T12:27:43.483Z,0.704,openplc,192.168.100.93,modbus://192.168.100.93:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.100.93,502,1,1024,6,0,3,155,155,0,5,150,5,FALSE,TRUE,FALSE,"[155,155,0,5,150,5]","[155,155,0,5,150,5]","[false,true,false]"
