experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000021,21,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:51.533Z,2026-07-28T11:41:51.580Z,47.008,8.0,2026-07-28T11:41:51.573Z,2026-07-28T11:41:51.580Z,7.429,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000022,22,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:52.534Z,2026-07-28T11:41:52.577Z,43.142,9.0,2026-07-28T11:41:52.569Z,2026-07-28T11:41:52.577Z,8.428,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000023,23,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:53.535Z,2026-07-28T11:41:53.586Z,51.115,7.0,2026-07-28T11:41:53.579Z,2026-07-28T11:41:53.586Z,6.243,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,18,492,0.492,28,0.0028,1,490,0,1,18,1,0,TRUE,FALSE,FALSE,"[18,492,28,1,490,0,1,18,1,0]","[18,492,28,1,490,0,1,18,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000024,24,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:54.535Z,2026-07-28T11:41:54.566Z,30.797,7.0,2026-07-28T11:41:54.558Z,2026-07-28T11:41:54.565Z,7.293,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000025,25,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:55.535Z,2026-07-28T11:41:55.579Z,43.476,5.0,2026-07-28T11:41:55.573Z,2026-07-28T11:41:55.578Z,5.741,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000026,26,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:56.536Z,2026-07-28T11:41:56.703Z,167.06,97.0,2026-07-28T11:41:56.606Z,2026-07-28T11:41:56.703Z,96.981,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000027,27,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:57.537Z,2026-07-28T11:41:57.578Z,41.592,7.0,2026-07-28T11:41:57.571Z,2026-07-28T11:41:57.578Z,7.008,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000028,28,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:58.537Z,2026-07-28T11:41:58.569Z,32.189,5.0,2026-07-28T11:41:58.564Z,2026-07-28T11:41:58.569Z,5.526,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000029,29,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:41:59.537Z,2026-07-28T11:41:59.565Z,27.996,7.0,2026-07-28T11:41:59.558Z,2026-07-28T11:41:59.565Z,6.83,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114131Z-e892fc19,collector-20260728T114131Z-e892fc19-COL-000030,30,Youma-PC,2026-07-28T11:41:31.313Z,2026-07-28T11:42:00.537Z,2026-07-28T11:42:00.576Z,38.507,7.0,2026-07-28T11:42:00.569Z,2026-07-28T11:42:00.576Z,7.195,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,27,520,0.52,33,0.0033,1,491,0,1,27,1,0,TRUE,FALSE,FALSE,"[27,520,33,1,491,0,1,27,1,0]","[27,520,33,1,491,0,1,27,1,0]","[true,false,false]"
