experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000023,23,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:21.677Z,2026-07-28T11:43:21.706Z,28.667,5.0,2026-07-28T11:43:21.701Z,2026-07-28T11:43:21.706Z,5.262,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000024,24,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:22.678Z,2026-07-28T11:43:22.716Z,38.147,7.0,2026-07-28T11:43:22.709Z,2026-07-28T11:43:22.716Z,6.294,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000025,25,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:23.678Z,2026-07-28T11:43:23.728Z,49.787,8.0,2026-07-28T11:43:23.720Z,2026-07-28T11:43:23.728Z,7.888,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000026,26,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:24.679Z,2026-07-28T11:43:24.716Z,37.111,5.0,2026-07-28T11:43:24.711Z,2026-07-28T11:43:24.716Z,4.625,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,12,0.012,40,0.004,1,503,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,12,40,1,503,0,1,100,3,2]","[100,12,40,1,503,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000027,27,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:25.679Z,2026-07-28T11:43:25.727Z,48.15,5.0,2026-07-28T11:43:25.722Z,2026-07-28T11:43:25.727Z,5.192,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,2,0.002,40,0.004,1,504,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,2,40,1,504,0,1,100,3,2]","[100,2,40,1,504,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000028,28,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:26.679Z,2026-07-28T11:43:26.870Z,190.352,167.0,2026-07-28T11:43:26.703Z,2026-07-28T11:43:26.870Z,166.295,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,2,0.002,40,0.004,1,504,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,2,40,1,504,0,1,100,3,2]","[100,2,40,1,504,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000029,29,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:27.680Z,2026-07-28T11:43:27.710Z,30.099,5.0,2026-07-28T11:43:27.705Z,2026-07-28T11:43:27.710Z,5.143,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,2,0.002,40,0.004,1,504,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,2,40,1,504,0,1,100,3,2]","[100,2,40,1,504,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000030,30,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:28.680Z,2026-07-28T11:43:28.942Z,261.943,238.0,2026-07-28T11:43:28.704Z,2026-07-28T11:43:28.942Z,238.303,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,2,0.002,40,0.004,1,504,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,2,40,1,504,0,1,100,3,2]","[100,2,40,1,504,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000031,31,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:29.680Z,2026-07-28T11:43:29.725Z,44.339,6.0,2026-07-28T11:43:29.719Z,2026-07-28T11:43:29.725Z,5.673,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,2,0.002,40,0.004,1,504,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,2,40,1,504,0,1,100,3,2]","[100,2,40,1,504,0,1,100,3,2]","[false,true,false]"
EXP-P1-01,PERLAKUAN_1_FDI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000032,32,Youma-PC,2026-07-28T11:42:59.473Z,2026-07-28T11:43:30.681Z,2026-07-28T11:43:30.718Z,37.161,5.0,2026-07-28T11:43:30.713Z,2026-07-28T11:43:30.718Z,4.655,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,SUCCESS,SUCCESS,SUCCESS,,,192.168.21.209,502,1,1024,10,0,3,100,2,0.002,40,0.004,1,504,0,1,100,3,2,FALSE,TRUE,FALSE,"[100,2,40,1,504,0,1,100,3,2]","[100,2,40,1,504,0,1,100,3,2]","[false,true,false]"
