experiment_id,scenario,experiment_phase,phase_source,collector_session_id,collection_id,collection_sequence,collector_host,collector_started_at,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,openplc_read_started_at,openplc_read_finished_at,openplc_read_duration_ms,source_layer,source_device,source_endpoint,acquisition_method,read_status,register_read_status,coil_read_status,error_type,error_message,openplc_ip,openplc_port,unit_id,holding_register_start,holding_register_count,coil_start,coil_count,odo_meter_from_pi,flow_rate_x1000_from_pi,flow_rate_lpm_decoded,volume_x10000_from_pi,volume_litre_decoded,payment_status_from_pi,source_sequence_from_pi,observed_valve_raw_from_pi,node_id_from_pi,odo_meter_processed,process_state,valve_reason,valve_command,abnormal_usage,payment_blocked,raw_registers_unsigned,raw_registers_signed,raw_coils,_source_csv_row
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000064,64,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:17.421Z,2026-07-28T13:08:18.467Z,1045.386,1011.0,2026-07-28T13:08:17.456Z,2026-07-28T13:08:18.466Z,1010.838,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],65
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000065,65,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:18.511Z,2026-07-28T13:08:19.554Z,1042.62,1009.0,2026-07-28T13:08:18.545Z,2026-07-28T13:08:19.554Z,1008.275,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],66
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000066,66,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:19.597Z,2026-07-28T13:08:20.630Z,1033.519,1008.0,2026-07-28T13:08:19.622Z,2026-07-28T13:08:20.630Z,1007.824,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],67
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000067,67,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:20.638Z,2026-07-28T13:08:21.688Z,1050.211,1010.0,2026-07-28T13:08:20.679Z,2026-07-28T13:08:21.688Z,1009.101,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],68
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000068,68,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:21.731Z,2026-07-28T13:08:22.764Z,1033.091,1006.0,2026-07-28T13:08:21.758Z,2026-07-28T13:08:22.764Z,1005.804,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],69
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000069,69,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:22.807Z,2026-07-28T13:08:23.846Z,1038.954,1012.0,2026-07-28T13:08:22.834Z,2026-07-28T13:08:23.846Z,1012.044,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],70
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000070,70,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:23.889Z,2026-07-28T13:08:24.916Z,1026.951,1001.0,2026-07-28T13:08:23.915Z,2026-07-28T13:08:24.916Z,1000.773,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],71
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000071,71,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:24.959Z,2026-07-28T13:08:26.003Z,1043.552,1006.0,2026-07-28T13:08:24.996Z,2026-07-28T13:08:26.002Z,1006.322,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],72
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000072,72,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:26.046Z,2026-07-28T13:08:27.090Z,1044.33,1013.0,2026-07-28T13:08:26.077Z,2026-07-28T13:08:27.090Z,1013.222,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],73
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000073,73,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:27.101Z,2026-07-28T13:08:28.147Z,1046.402,1008.0,2026-07-28T13:08:27.139Z,2026-07-28T13:08:28.147Z,1008.311,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],74
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000074,74,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:28.190Z,2026-07-28T13:08:29.242Z,1051.603,1015.0,2026-07-28T13:08:28.226Z,2026-07-28T13:08:29.241Z,1015.297,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],75
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000075,75,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:29.285Z,2026-07-28T13:08:30.331Z,1046.396,1012.0,2026-07-28T13:08:29.319Z,2026-07-28T13:08:30.331Z,1011.869,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],76
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000076,76,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:30.374Z,2026-07-28T13:08:31.408Z,1034.671,1009.0,2026-07-28T13:08:30.400Z,2026-07-28T13:08:31.408Z,1008.784,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],77
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000077,77,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:31.451Z,2026-07-28T13:08:32.499Z,1048.355,1010.0,2026-07-28T13:08:31.489Z,2026-07-28T13:08:32.499Z,1010.304,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],78
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000078,78,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:32.542Z,2026-07-28T13:08:33.574Z,1032.353,1006.0,2026-07-28T13:08:32.568Z,2026-07-28T13:08:33.574Z,1006.145,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],79
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000079,79,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:33.618Z,2026-07-28T13:08:34.656Z,1038.526,1004.0,2026-07-28T13:08:33.652Z,2026-07-28T13:08:34.656Z,1003.742,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],80
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000080,80,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:34.664Z,2026-07-28T13:08:35.702Z,1037.66,1009.0,2026-07-28T13:08:34.693Z,2026-07-28T13:08:35.701Z,1008.919,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],81
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000081,81,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:35.711Z,2026-07-28T13:08:36.804Z,1093.303,1012.0,2026-07-28T13:08:35.793Z,2026-07-28T13:08:36.804Z,1011.292,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],82
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000082,82,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:36.847Z,2026-07-28T13:08:37.884Z,1036.936,1012.0,2026-07-28T13:08:36.872Z,2026-07-28T13:08:37.884Z,1011.733,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],83
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000083,83,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:37.891Z,2026-07-28T13:08:38.956Z,1065.618,1004.0,2026-07-28T13:08:37.952Z,2026-07-28T13:08:38.956Z,1004.279,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],84
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000084,84,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:39.000Z,2026-07-28T13:08:40.032Z,1032.889,1006.0,2026-07-28T13:08:39.026Z,2026-07-28T13:08:40.032Z,1006.254,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],85
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000085,85,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:40.078Z,2026-07-28T13:08:41.114Z,1036.218,1008.0,2026-07-28T13:08:40.106Z,2026-07-28T13:08:41.114Z,1008.024,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],86
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000086,86,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:41.124Z,2026-07-28T13:08:42.239Z,1114.748,1006.0,2026-07-28T13:08:41.233Z,2026-07-28T13:08:42.239Z,1006.078,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],87
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000087,87,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:42.258Z,2026-07-28T13:08:43.295Z,1036.865,1010.0,2026-07-28T13:08:42.285Z,2026-07-28T13:08:43.294Z,1009.858,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],88
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000088,88,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:43.339Z,2026-07-28T13:08:44.392Z,1052.457,1005.0,2026-07-28T13:08:43.387Z,2026-07-28T13:08:44.392Z,1004.282,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],89
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000089,89,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:44.435Z,2026-07-28T13:08:45.469Z,1033.252,1003.0,2026-07-28T13:08:44.465Z,2026-07-28T13:08:45.468Z,1003.61,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],90
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000090,90,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:45.512Z,2026-07-28T13:08:46.558Z,1045.953,1014.0,2026-07-28T13:08:45.545Z,2026-07-28T13:08:46.558Z,1013.504,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],91
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000091,91,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:46.601Z,2026-07-28T13:08:47.651Z,1049.565,1013.0,2026-07-28T13:08:46.638Z,2026-07-28T13:08:47.651Z,1012.632,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],92
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000092,92,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:47.694Z,2026-07-28T13:08:48.744Z,1050.302,1015.0,2026-07-28T13:08:47.729Z,2026-07-28T13:08:48.744Z,1014.346,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],93
EXP-P2-01,PERLAKUAN_3_KOMBINASI,ATTACK,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000093,93,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:48.789Z,2026-07-28T13:08:49.828Z,1039.261,1010.0,2026-07-28T13:08:48.819Z,2026-07-28T13:08:49.828Z,1009.761,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],94
EXP-P2-01,PERLAKUAN_3_KOMBINASI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000094,94,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:49.836Z,2026-07-28T13:08:50.917Z,1081.208,1013.0,2026-07-28T13:08:49.905Z,2026-07-28T13:08:50.917Z,1012.578,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],95
EXP-P2-01,PERLAKUAN_3_KOMBINASI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000095,95,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:50.960Z,2026-07-28T13:08:51.988Z,1028.103,1003.0,2026-07-28T13:08:50.986Z,2026-07-28T13:08:51.988Z,1001.841,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],96
EXP-P2-01,PERLAKUAN_3_KOMBINASI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000096,96,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:51.997Z,2026-07-28T13:08:53.041Z,1044.266,1014.0,2026-07-28T13:08:52.027Z,2026-07-28T13:08:53.041Z,1013.428,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],97
EXP-P2-01,PERLAKUAN_3_KOMBINASI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000097,97,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:53.083Z,2026-07-28T13:08:54.105Z,1022.336,1012.0,2026-07-28T13:08:53.093Z,2026-07-28T13:08:54.105Z,1011.745,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],98
EXP-P2-01,PERLAKUAN_3_KOMBINASI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000098,98,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:54.113Z,2026-07-28T13:08:57.125Z,3012.988,1003.0,2026-07-28T13:08:56.122Z,2026-07-28T13:08:57.125Z,1002.83,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],99
EXP-P2-01,PERLAKUAN_3_KOMBINASI,RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000099,99,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:08:57.171Z,2026-07-28T13:09:00.186Z,3014.372,1010.0,2026-07-28T13:08:59.175Z,2026-07-28T13:09:00.185Z,1010.847,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],100
EXP-P2-01,PERLAKUAN_3_KOMBINASI,POST_RECOVERY,C:\Users\user\Documents\PrivateProject\DFIR\experiment_phase.json,collector-20260728T130713Z-41eacbc5,collector-20260728T130713Z-41eacbc5-COL-000100,100,Youma-PC,2026-07-28T13:07:13.756Z,2026-07-28T13:09:00.194Z,2026-07-28T13:09:03.238Z,3044.05,1009.0,2026-07-28T13:09:02.229Z,2026-07-28T13:09:03.238Z,1008.883,openplc_controller,192.168.21.209,modbus://192.168.21.209:502,modbus_tcp_read_only,FAILED,FAILED,FAILED,MODBUS_CONNECTION_ERROR,Gagal terhubung ke OpenPLC 192.168.21.209:502,192.168.21.209,502,1,1024,10,0,3,,,,,,,,,,,,,,,,[],[],[],101
