timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-18T12:23:29.774Z,51,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000022,22,,,,,,,,,,28,28,28,28,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,22
2026-07-18T12:23:29.859741Z,52,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,288,6,1024,29,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1113;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,1113
2026-07-18T12:23:29.860057Z,53,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,288,6,1024,29,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1114;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,1114
2026-07-18T12:23:30.772Z,54,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000023,23,,,,,,,,,,29,29,29,29,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,23
2026-07-18T12:23:31.778Z,55,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000024,24,,,,,,,,,,29,29,29,29,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,24
2026-07-18T12:23:31.857747Z,56,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,298,6,1024,30,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1176;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,1176
2026-07-18T12:23:31.858154Z,57,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.93,192.168.100.122,502,44025,192.168.100.122:44025<->192.168.100.93:502,298,6,1024,30,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1177;direction=RESPONSE,working/raw/baseline_wifi_adapter.pcapng,1177
2026-07-18T12:23:32.782Z,58,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000025,25,,,,,,,,,,30,30,30,30,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,25
2026-07-18T12:23:33.781Z,59,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,BASELINE,collector-20260718T122308Z-8dba7023-COL-000026,26,,,,,,,,,,30,30,30,30,raspi=SUCCESS;openplc=SUCCESS,source_match=TRUE;cross_layer_match=TRUE;plc_internal_match=TRUE,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,26
2026-07-18T12:23:34.607066Z,60,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,BASELINE,,,192.168.100.122,192.168.100.93,44025,502,192.168.100.122:44025<->192.168.100.93:502,310,6,1024,31,,,,,SUCCESS,pcap=baseline_wifi_adapter.pcapng;packet=1293;direction=REQUEST,working/raw/baseline_wifi_adapter.pcapng,1293
