experiment_id,scenario,experiment_phase,collector_session_id,collection_id,collection_sequence,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raspi_read_status,openplc_read_status,register_read_status,coil_read_status,send_status,source_match,cross_layer_match,plc_internal_match,raspi_acquisition_success,openplc_acquisition_success,pairing_status
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000024,24,2026-07-18T12:23:31.735Z,2026-07-18T12:23:31.778Z,43.328,0.0,29,29,29,29,0,9,20,9,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000025,25,2026-07-18T12:23:32.735Z,2026-07-18T12:23:32.782Z,46.975,1.0,30,30,30,30,2,10,30,0,FALSE,FALSE,TRUE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000026,26,2026-07-18T12:23:33.736Z,2026-07-18T12:23:33.781Z,45.19,1.0,30,30,30,30,2,10,30,0,FALSE,FALSE,TRUE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000027,27,2026-07-18T12:23:34.736Z,2026-07-18T12:23:34.761Z,24.998,1.0,31,31,31,31,0,1,30,1,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000028,28,2026-07-18T12:23:35.737Z,2026-07-18T12:23:35.787Z,49.796,1.0,31,31,31,31,0,1,30,1,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000029,29,2026-07-18T12:23:36.737Z,2026-07-18T12:23:36.780Z,43.029,0.0,32,32,32,32,0,2,30,2,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000030,30,2026-07-18T12:23:37.738Z,2026-07-18T12:23:37.781Z,42.223,0.0,32,32,32,32,0,2,30,2,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000031,31,2026-07-18T12:23:38.739Z,2026-07-18T12:23:38.787Z,47.865,1.0,33,33,33,33,0,3,30,3,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000032,32,2026-07-18T12:23:39.739Z,2026-07-18T12:23:39.780Z,40.856,1.0,33,33,33,33,0,3,30,3,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
EXP-20260718T122308Z-5caf4c9b,BASELINE,BASELINE,collector-20260718T122308Z-8dba7023,collector-20260718T122308Z-8dba7023-COL-000033,33,2026-07-18T12:23:40.740Z,2026-07-18T12:23:40.779Z,39.99,0.0,34,34,34,34,0,4,30,4,FALSE,TRUE,FALSE,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,TRUE,TRUE,TRUE,TRUE,TRUE,PAIRED
