experiment_id,scenario,experiment_phase,collector_session_id,collection_id,collection_sequence,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raspi_read_status,openplc_read_status,register_read_status,coil_read_status,send_status,source_match,cross_layer_match,plc_internal_match,raspi_acquisition_success,openplc_acquisition_success,pairing_status
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000026,26,2026-07-28T10:45:04.244Z,2026-07-28T10:45:04.292Z,48.239,16.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000027,27,2026-07-28T10:45:05.245Z,2026-07-28T10:45:05.282Z,37.003,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000028,28,2026-07-28T10:45:06.245Z,2026-07-28T10:45:06.276Z,31.536,5.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000029,29,2026-07-28T10:45:07.245Z,2026-07-28T10:45:07.294Z,48.793,17.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000030,30,2026-07-28T10:45:08.245Z,2026-07-28T10:45:08.280Z,34.536,10.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000031,31,2026-07-28T10:45:09.246Z,2026-07-28T10:45:09.299Z,53.594,10.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000032,32,2026-07-28T10:45:10.246Z,2026-07-28T10:45:10.281Z,34.725,9.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000033,33,2026-07-28T10:45:11.247Z,2026-07-28T10:45:11.284Z,37.402,8.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000034,34,2026-07-28T10:45:12.248Z,2026-07-28T10:45:12.282Z,34.596,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000035,35,2026-07-28T10:45:13.248Z,2026-07-28T10:45:13.287Z,39.815,10.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000036,36,2026-07-28T10:45:14.248Z,2026-07-28T10:45:14.291Z,42.478,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-20260728T104439Z-3e25d72e,BASELINE,BASELINE,collector-20260728T104439Z-e2668ad8,collector-20260728T104439Z-e2668ad8-COL-000037,37,2026-07-28T10:45:15.248Z,2026-07-28T10:45:15.279Z,30.557,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
