pcap_file,packet_number,adu_index,timestamp_utc,timestamp_epoch,interface_id,interface_name,interface_description,link_type,source_ip,destination_ip,source_port,destination_port,tcp_sequence,tcp_acknowledgment,tcp_flags,tcp_stream_key,direction,transaction_id,protocol_id,mbap_length,unit_id,function_code,function_name,is_exception,exception_code,register_address,quantity,register_value,register_values,coil_value,byte_count,pdu_hex,parse_status,parse_note
perlakuan2.pcapng,929,3,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,4,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,5,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,6,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,7,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,8,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,9,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,10,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,11,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,12,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,13,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,14,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,15,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,16,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,17,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,18,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,19,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,20,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,21,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,22,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,23,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,24,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,25,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,26,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,27,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,28,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,29,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,30,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,31,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,32,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,33,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,34,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,35,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,36,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,37,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,38,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,39,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,40,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,41,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,42,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,43,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,44,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,45,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,46,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,47,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,48,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,49,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,50,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,51,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,52,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,53,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,54,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,55,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,929,56,2026-07-28T11:51:51.077451Z,1785239511.0774515,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.209,192.168.21.210,502,54910,2718968966,66043067,ACK|PSH,192.168.21.209:502<->192.168.21.210:54910,RESPONSE,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,0,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,1,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,2,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,3,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,4,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,5,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,6,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,7,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,8,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
perlakuan2.pcapng,930,9,2026-07-28T11:51:51.077611Z,1785239511.0776112,0,\Device\NPF_{205226CA-7599-4E30-A1C7-F94A3601DA74},Wi-Fi 2,1,192.168.21.210,192.168.21.209,54910,502,66043067,2718942614,ACK,192.168.21.209:502<->192.168.21.210:54910,REQUEST,0,0,6,1,6,WRITE_SINGLE_REGISTER,FALSE,,1024,,1212,,,,06040004bc,SUCCESS,
