timestamp_utc,timeline_sequence,source_type,event_type,experiment_phase,collection_id,collection_sequence,source_ip,destination_ip,source_port,destination_port,tcp_stream_key,modbus_transaction_id,modbus_function_code,modbus_register_address,modbus_register_value,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,read_status,note,provenance_file,provenance_record
2026-07-28T11:43:15.660546Z,63,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,41,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=551;direction=REQUEST,working/raw/perlakuan1.pcapng,551
2026-07-28T11:43:15.660978Z,64,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,41,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=552;direction=RESPONSE,working/raw/perlakuan1.pcapng,552
2026-07-28T11:43:15.731Z,65,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,ATTACK,collector-20260728T114259Z-42bbddba-COL-000017,17,,,,,,,,,,,,,,raspi=SUCCESS;openplc=SUCCESS,source_match=;cross_layer_match=;plc_internal_match=,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,17
2026-07-28T11:43:16.060358Z,66,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,43,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=562;direction=REQUEST,working/raw/perlakuan1.pcapng,562
2026-07-28T11:43:16.060851Z,67,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,43,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=563;direction=RESPONSE,working/raw/perlakuan1.pcapng,563
2026-07-28T11:43:16.460976Z,68,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,45,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=570;direction=REQUEST,working/raw/perlakuan1.pcapng,570
2026-07-28T11:43:16.461258Z,69,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,45,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=571;direction=RESPONSE,working/raw/perlakuan1.pcapng,571
2026-07-28T11:43:16.720Z,70,CROSS_LAYER_COLLECTION,PAIRED_COLLECTION_RECORD,ATTACK,collector-20260728T114259Z-42bbddba-COL-000018,18,,,,,,,,,,,,,,raspi=SUCCESS;openplc=SUCCESS,source_match=;cross_layer_match=;plc_internal_match=,working/raw/raspi_evidence.csv + working/raw/openplc_evidence.csv,18
2026-07-28T11:43:16.861307Z,71,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,47,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=577;direction=REQUEST,working/raw/perlakuan1.pcapng,577
2026-07-28T11:43:16.861562Z,72,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,47,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=578;direction=RESPONSE,working/raw/perlakuan1.pcapng,578
2026-07-28T11:43:17.262056Z,73,PCAP_MODBUS,REQUEST_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.210,192.168.21.209,61744,502,192.168.21.209:502<->192.168.21.210:61744,49,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=588;direction=REQUEST,working/raw/perlakuan1.pcapng,588
2026-07-28T11:43:17.262275Z,74,PCAP_MODBUS,RESPONSE_WRITE_SINGLE_REGISTER,ATTACK,,,192.168.21.209,192.168.21.210,502,61744,192.168.21.209:502<->192.168.21.210:61744,49,6,1024,100,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=589;direction=RESPONSE,working/raw/perlakuan1.pcapng,589
2026-07-28T11:43:17.399043Z,75,PCAP_MODBUS,REQUEST_WRITE_MULTIPLE_REGISTERS,ATTACK,,,192.168.21.217,192.168.21.209,43387,502,192.168.21.209:502<->192.168.21.217:43387,503,16,1024,,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=596;direction=REQUEST,working/raw/perlakuan1.pcapng,596
2026-07-28T11:43:17.399244Z,76,PCAP_MODBUS,RESPONSE_WRITE_MULTIPLE_REGISTERS,ATTACK,,,192.168.21.209,192.168.21.217,502,43387,192.168.21.209:502<->192.168.21.217:43387,503,16,1024,,,,,,SUCCESS,pcap=perlakuan1.pcapng;packet=597;direction=RESPONSE,working/raw/perlakuan1.pcapng,597
