experiment_id,scenario,experiment_phase,collector_session_id,collection_id,collection_sequence,cycle_started_at,cycle_completed_at,acquisition_window_ms,sampling_skew_ms,original_bottle_count,sent_bottle_count,bottle_count_from_pi,total_bottle,process_state,bottle_in_batch,last_processed_batch_count,bottle_remainder,pusher_output,ready_for_next_batch,batch_full,raspi_read_status,openplc_read_status,register_read_status,coil_read_status,send_status,source_match,cross_layer_match,plc_internal_match,raspi_acquisition_success,openplc_acquisition_success,pairing_status
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000059,59,2026-07-28T11:43:57.691Z,2026-07-28T11:43:57.736Z,44.839,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000060,60,2026-07-28T11:43:58.692Z,2026-07-28T11:43:58.737Z,45.201,9.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000061,61,2026-07-28T11:43:59.692Z,2026-07-28T11:43:59.742Z,49.798,13.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000062,62,2026-07-28T11:44:00.692Z,2026-07-28T11:44:00.746Z,54.174,15.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000063,63,2026-07-28T11:44:01.693Z,2026-07-28T11:44:01.732Z,38.917,13.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000064,64,2026-07-28T11:44:02.693Z,2026-07-28T11:44:02.730Z,36.967,14.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000065,65,2026-07-28T11:44:03.693Z,2026-07-28T11:44:03.734Z,40.824,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000066,66,2026-07-28T11:44:04.693Z,2026-07-28T11:44:04.742Z,48.426,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000067,67,2026-07-28T11:44:05.694Z,2026-07-28T11:44:05.736Z,42.669,5.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000068,68,2026-07-28T11:44:06.694Z,2026-07-28T11:44:06.745Z,50.677,10.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000069,69,2026-07-28T11:44:07.694Z,2026-07-28T11:44:07.727Z,32.883,6.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
EXP-P1-01,PERLAKUAN_1_FDI,POST_RECOVERY,collector-20260728T114259Z-42bbddba,collector-20260728T114259Z-42bbddba-COL-000070,70,2026-07-28T11:44:08.695Z,2026-07-28T11:44:08.739Z,44.45,7.0,,,,,1,,,,,,,SUCCESS,SUCCESS,SUCCESS,SUCCESS,SUCCESS,,,,TRUE,TRUE,PAIRED
